TIMESTAMP,ACC_SENSOR,ACC_DATA,ACC_STATUS,UPPER_THRESHOLD,LOWER_THRESHOLD,VIBRATION_DATA,TEMPERATURE_DATA,FOG_PRESENCE_DATA,WEATHER_ALERT_DATA
2024-10-12 23:37:11.300,A2,0.004238367,upper_threshold_exceeded,0.004142487217008788,0.0028977059376453177,,,,
2024-10-12 23:37:14.900,A2,0.002673626,lower_threshold_exceeded,0.004142784526501086,0.00289997313352736,low,,False,
2024-10-12 23:37:14.900,A2,0.002673626,lower_threshold_exceeded,0.004142784526501086,0.00289997313352736,low,,True,
2024-10-12 23:37:15.200,A1,0.0004246235,upper_threshold_exceeded,0.0003891966920604114,-0.0009420105207671541,,21.44361831412512,False,
2024-10-12 23:37:16.400,A1,0.0005121231,upper_threshold_exceeded,0.0003892228035618699,-0.0009409463700323594,,,,
2024-10-12 23:37:18.050,A1,0.000412941,upper_threshold_exceeded,0.00038936436678608204,-0.0009398800768854216,,,,
2024-10-12 23:37:18.250,A2,0.002725124,lower_threshold_exceeded,0.004144205668304641,0.0029014972959190456,,,,
2024-10-12 23:37:17.650,A2,0.002794862,lower_threshold_exceeded,0.004142487660311975,0.002902024029259001,,18.287253995711175,False,
2024-10-12 23:37:19.800,A2,0.002384782,lower_threshold_exceeded,0.004144176321817824,0.002900774810753997,low,21.587266306250875,False,
2024-10-12 23:37:19.800,A2,0.002384782,lower_threshold_exceeded,0.004144176321817824,0.002900774810753997,low,21.587266306250875,False,
2024-10-12 23:37:19.800,A2,0.002384782,lower_threshold_exceeded,0.004144176321817824,0.002900774810753997,low,18.335697978087445,False,
2024-10-12 23:37:19.800,A2,0.002384782,lower_threshold_exceeded,0.004144176321817824,0.002900774810753997,moderate,18.335697978087445,False,
2024-10-12 23:37:19.000,A1,0.0005419254,upper_threshold_exceeded,0.0003897707143228948,-0.0009404229693662952,low,28.77466535823621,False,
2024-10-12 23:37:20.850,A2,0.004320502,upper_threshold_exceeded,0.004144569053289637,0.0029003560978092605,,,,
2024-10-12 23:37:21.300,A1,-0.001174212,lower_threshold_exceeded,0.00039037585531421354,-0.0009402439681688715,,,False,
2024-10-12 23:37:21.700,A2,0.004204392,upper_threshold_exceeded,0.004145045066035155,0.002900682719483972,moderate,28.247404471619603,True,
2024-10-12 23:37:21.700,A2,0.004204392,upper_threshold_exceeded,0.004145045066035155,0.002900682719483972,moderate,25.35305279989593,True,
2024-10-12 23:37:21.850,A2,0.004145503,upper_threshold_exceeded,0.004145359963394098,0.0029003823203712503,,,,
2024-10-12 23:37:22.000,A2,0.004267454,upper_threshold_exceeded,0.004145270464461371,0.0029016169647871053,,,False,
2024-10-12 23:37:23.350,A2,0.004161954,upper_threshold_exceeded,0.004146148485851479,0.0029019685968908375,,,,
2024-10-12 23:37:24.600,A2,0.002853155,lower_threshold_exceeded,0.00414656281162181,0.002902322798689541,low,14.228186658835078,False,
2024-10-12 23:37:24.600,A2,0.002853155,lower_threshold_exceeded,0.00414656281162181,0.002902322798689541,low,14.228186658835078,True,
2024-10-12 23:37:22.800,A2,0.004161,upper_threshold_exceeded,0.004144894671863945,0.0029018485064411393,high,23.698265758623357,False,
2024-10-12 23:37:22.800,A2,0.004161,upper_threshold_exceeded,0.004144894671863945,0.0029018485064411393,high,23.698265758623357,False,
2024-10-12 23:37:22.800,A2,0.004161,upper_threshold_exceeded,0.004144894671863945,0.0029018485064411393,high,23.698265758623357,False,
2024-10-12 23:37:22.800,A2,0.004161,upper_threshold_exceeded,0.004144894671863945,0.0029018485064411393,high,23.698265758623357,False,
2024-10-12 23:37:22.800,A2,0.004161,upper_threshold_exceeded,0.004144894671863945,0.0029018485064411393,high,10.453219562463536,False,
2024-10-12 23:37:22.800,A2,0.004161,upper_threshold_exceeded,0.004144894671863945,0.0029018485064411393,high,10.453219562463536,False,
2024-10-12 23:37:26.650,A1,-0.0009526014,lower_threshold_exceeded,0.0003857083779879237,-0.000937862976469839,,,,
2024-10-12 23:37:26.150,A2,0.002874136,lower_threshold_exceeded,0.0041469448269906995,0.002902084699185577,,,False,
2024-10-12 23:37:27.500,A1,0.0006762743,upper_threshold_exceeded,0.00038529566027761564,-0.0009380374379540711,low,,False,
2024-10-12 23:37:27.800,A2,0.004178524,upper_threshold_exceeded,0.004146077291212454,0.0029019977530119695,low,,True,
2024-10-12 23:37:27.150,A2,0.004365444,upper_threshold_exceeded,0.004147073879684687,0.002901398873279741,moderate,23.607396618786716,False,
2024-10-12 23:37:27.150,A2,0.004365444,upper_threshold_exceeded,0.004147073879684687,0.002901398873279741,moderate,23.607396618786716,True,
2024-10-12 23:37:27.150,A2,0.004365444,upper_threshold_exceeded,0.004147073879684687,0.002901398873279741,high,23.607396618786716,True,
2024-10-12 23:37:27.150,A2,0.004365444,upper_threshold_exceeded,0.004147073879684687,0.002901398873279741,moderate,14.749296301989272,True,
2024-10-12 23:37:27.150,A2,0.004365444,upper_threshold_exceeded,0.004147073879684687,0.002901398873279741,high,14.749296301989272,True,
2024-10-12 23:37:25.250,A2,0.002751231,lower_threshold_exceeded,0.004146618639651821,0.002902831291014846,moderate,,,
2024-10-12 23:37:25.250,A2,0.002751231,lower_threshold_exceeded,0.004146618639651821,0.002902831291014846,high,,,
2024-10-12 23:37:28.100,A1,-0.0009661913,lower_threshold_exceeded,0.00038546663378100505,-0.0009379755521022098,moderate,24.689577687553275,True,
2024-10-12 23:37:28.100,A1,-0.0009661913,lower_threshold_exceeded,0.00038546663378100505,-0.0009379755521022098,moderate,24.689577687553275,False,
2024-10-12 23:37:28.100,A1,-0.0009661913,lower_threshold_exceeded,0.00038546663378100505,-0.0009379755521022098,moderate,20.06249660953625,False,
2024-10-12 23:37:28.100,A1,-0.0009661913,lower_threshold_exceeded,0.00038546663378100505,-0.0009379755521022098,low,20.06249660953625,False,
2024-10-12 23:37:29.450,A2,0.00423646,upper_threshold_exceeded,0.004147791551028183,0.0029018650903826606,,16.334219014450017,True,Heatwave Warning
2024-10-12 23:37:28.450,A2,0.004214406,upper_threshold_exceeded,0.004148538377698577,0.0029014404304485977,moderate,15.060633295496254,False,
2024-10-12 23:37:30.250,A2,0.002883911,lower_threshold_exceeded,0.004148553222936201,0.0029018314623512264,,29.706087182318747,False,
2024-10-12 23:37:32.850,A1,0.0004715919,upper_threshold_exceeded,0.00038257735574288355,-0.000938109578716076,,25.686572711823647,True,
2024-10-12 23:37:32.900,A1,-0.001008034,lower_threshold_exceeded,0.00038316640244720566,-0.0009381916783449255,,15.310372117318003,False,
2024-10-12 23:37:33.900,A1,0.0005091429,upper_threshold_exceeded,0.0003834369470925622,-0.0009392090798455493,low,15.479658551319996,False,Blizzard Warning
2024-10-12 23:37:30.100,A2,0.004157901,upper_threshold_exceeded,0.004148142851644256,0.002902009916636534,high,15.47692812503117,,
2024-10-12 23:37:34.700,A2,0.002806187,lower_threshold_exceeded,0.004146153967622034,0.0028991373945126526,low,28.98180411463482,False,
2024-10-12 23:37:33.350,A2,0.002853155,lower_threshold_exceeded,0.0041463251780667,0.002900403111557741,,,,
2024-10-12 23:37:36.600,A1,0.0007805824,upper_threshold_exceeded,0.00038211391077418096,-0.0009367078406115207,low,30.82528033903301,False,
2024-10-12 23:37:37.550,A1,0.0004469156,upper_threshold_exceeded,0.00038256170824162443,-0.0009366034993030722,,22.457147263601,False,
2024-10-12 23:37:37.800,A2,0.002878666,lower_threshold_exceeded,0.004146429008081537,0.0028990536236941566,moderate,7.338769573901573,False,
2024-10-12 23:37:36.700,A2,0.002773881,lower_threshold_exceeded,0.004146935937731589,0.0028990168631464245,,,,
2024-10-12 23:37:38.050,A1,-0.0009661913,lower_threshold_exceeded,0.0003836585661265176,-0.0009363221705428737,,,,
2024-10-12 23:37:39.900,A1,0.0005924702,upper_threshold_exceeded,0.00038280336181213383,-0.0009361784872227159,high,22.22099163645336,False,
2024-10-12 23:37:39.150,A1,0.0008949041,upper_threshold_exceeded,0.00038363218609008086,-0.000936168271586682,moderate,31.36217360223441,False,
2024-10-12 23:37:42.750,A1,-0.001027107,lower_threshold_exceeded,0.0003849993891436376,-0.0009358177061418136,moderate,18.364913411951147,False,
2024-10-12 23:37:42.750,A1,-0.001027107,lower_threshold_exceeded,0.0003849993891436376,-0.0009358177061418136,moderate,18.93271610324781,False,
2024-10-12 23:37:43.300,A2,0.00417459,upper_threshold_exceeded,0.004144257722066586,0.0029010831637255943,moderate,20.22611354499991,True,
2024-10-12 23:37:43.650,A2,0.002889037,lower_threshold_exceeded,0.004144615607975337,0.0029010991050576205,low,,False,
2024-10-12 23:37:44.150,A2,0.004331827,upper_threshold_exceeded,0.004144373337195662,0.002900585480766962,moderate,22.51372403745407,False,
2024-10-12 23:37:43.000,A1,0.0005438328,upper_threshold_exceeded,0.0003841879116589339,-0.0009362640421378117,high,16.02221466029559,False,
2024-10-12 23:37:43.000,A1,0.0005438328,upper_threshold_exceeded,0.0003841879116589339,-0.0009362640421378117,high,16.02221466029559,False,
2024-10-12 23:37:43.000,A1,0.0005438328,upper_threshold_exceeded,0.0003841879116589339,-0.0009362640421378117,high,22.121969689305065,False,
2024-10-12 23:37:43.000,A1,0.0005438328,upper_threshold_exceeded,0.0003841879116589339,-0.0009362640421378117,high,22.121969689305065,False,
2024-10-12 23:37:44.550,A1,-0.0009980202,lower_threshold_exceeded,0.00038458940158884,-0.0009369577918134345,low,10.84158876396987,,
2024-10-12 23:37:45.500,A1,-0.001049161,lower_threshold_exceeded,0.0003844017549466092,-0.0009366852397259817,,,,
2024-10-12 23:37:45.550,A2,0.004206657,upper_threshold_exceeded,0.004145035690065808,0.002901155500965577,,,False,
2024-10-12 23:37:45.700,A2,0.004349947,upper_threshold_exceeded,0.004145622157984725,0.002900515819321929,low,32.55778275792212,True,
2024-10-12 23:37:45.700,A2,0.004349947,upper_threshold_exceeded,0.004145622157984725,0.002900515819321929,low,10.799611277471236,True,
2024-10-12 23:37:45.700,A2,0.004349947,upper_threshold_exceeded,0.004145622157984725,0.002900515819321929,moderate,10.799611277471236,True,
2024-10-12 23:37:45.700,A2,0.004349947,upper_threshold_exceeded,0.004145622157984725,0.002900515819321929,low,32.55778275792212,False,
2024-10-12 23:37:45.700,A2,0.004349947,upper_threshold_exceeded,0.004145622157984725,0.002900515819321929,low,10.799611277471236,False,
2024-10-12 23:37:45.700,A2,0.004349947,upper_threshold_exceeded,0.004145622157984725,0.002900515819321929,moderate,10.799611277471236,False,
2024-10-12 23:37:46.300,A2,0.004202485,upper_threshold_exceeded,0.004146091407272215,0.0029005480417012984,high,,,
2024-10-12 23:37:45.650,A2,0.002857089,lower_threshold_exceeded,0.0041454963064296345,0.002900932039551836,moderate,,,
2024-10-12 23:37:47.000,A2,0.00290072,lower_threshold_exceeded,0.0041468539697025655,0.0029008568812603935,,,,
2024-10-12 23:37:46.450,A2,0.004168868,upper_threshold_exceeded,0.004146575954640984,0.0029002380727155383,,,False,
2024-10-12 23:37:46.450,A2,0.004168868,upper_threshold_exceeded,0.004146575954640984,0.0029002380727155383,,,False,
2024-10-12 23:37:48.650,A2,0.004168153,upper_threshold_exceeded,0.004147034801176418,0.0029004697814682067,,,,
2024-10-12 23:37:48.050,A1,-0.0009629726,lower_threshold_exceeded,0.0003836397255671114,-0.0009361321646386665,,,,
2024-10-12 23:37:48.150,A1,-0.0009727478,lower_threshold_exceeded,0.0003837743172064679,-0.0009365394401396644,moderate,16.100735268891807,,
2024-10-12 23:37:48.550,A2,0.00289166,lower_threshold_exceeded,0.00414698244393862,0.0029008301077447785,,31.518193760523943,,
2024-10-12 23:37:48.550,A2,0.00289166,lower_threshold_exceeded,0.00414698244393862,0.0029008301077447785,,12.60277888430138,,
2024-10-12 23:37:49.850,A2,0.00288415,lower_threshold_exceeded,0.004147938031684966,0.002900654035724174,,,,
2024-10-12 23:37:49.050,A2,0.00419569,upper_threshold_exceeded,0.0041479555927227555,0.0029002990017135515,low,15.26053641365507,False,
2024-10-12 23:37:49.050,A2,0.00419569,upper_threshold_exceeded,0.0041479555927227555,0.0029002990017135515,low,15.26053641365507,True,
2024-10-12 23:37:49.050,A2,0.00419569,upper_threshold_exceeded,0.0041479555927227555,0.0029002990017135515,moderate,15.26053641365507,True,
2024-10-12 23:37:49.050,A2,0.00419569,upper_threshold_exceeded,0.0041479555927227555,0.0029002990017135515,low,15.828384772542089,True,
2024-10-12 23:37:49.050,A2,0.00419569,upper_threshold_exceeded,0.0041479555927227555,0.0029002990017135515,moderate,15.828384772542089,True,
2024-10-12 23:37:49.550,A1,-0.001071215,lower_threshold_exceeded,0.0003838319565386322,-0.000936718618337517,moderate,23.464278779089057,False,
2024-10-12 23:37:49.550,A1,-0.001071215,lower_threshold_exceeded,0.0003838319565386322,-0.000936718618337517,moderate,23.464278779089057,False,
2024-10-12 23:37:49.550,A1,-0.001071215,lower_threshold_exceeded,0.0003838319565386322,-0.000936718618337517,moderate,23.464278779089057,False,
2024-10-12 23:37:49.550,A1,-0.001071215,lower_threshold_exceeded,0.0003838319565386322,-0.000936718618337517,moderate,23.67318772729665,False,
2024-10-12 23:37:49.550,A1,-0.001071215,lower_threshold_exceeded,0.0003838319565386322,-0.000936718618337517,moderate,23.464278779089057,False,
2024-10-12 23:37:49.550,A1,-0.001071215,lower_threshold_exceeded,0.0003838319565386322,-0.000936718618337517,moderate,23.67318772729665,False,
2024-10-12 23:37:51.150,A2,0.002835393,lower_threshold_exceeded,0.004147650005036833,0.002901026313264006,,,,
2024-10-12 23:37:52.400,A2,0.004432678,upper_threshold_exceeded,0.004146703048956426,0.0029014488938511945,moderate,,,
2024-10-12 23:37:52.400,A2,0.004432678,upper_threshold_exceeded,0.004146703048956426,0.0029014488938511945,moderate,,,
2024-10-12 23:37:50.400,A1,0.000523448,upper_threshold_exceeded,0.00038309466382923117,-0.0009366865118826935,low,18.820150063945142,True,
2024-10-12 23:37:50.400,A1,0.000523448,upper_threshold_exceeded,0.00038309466382923117,-0.0009366865118826935,low,18.820150063945142,True,
2024-10-12 23:37:50.400,A1,0.000523448,upper_threshold_exceeded,0.00038309466382923117,-0.0009366865118826935,low,18.820150063945142,False,
2024-10-12 23:37:50.400,A1,0.000523448,upper_threshold_exceeded,0.00038309466382923117,-0.0009366865118826935,low,18.820150063945142,False,
2024-10-12 23:37:50.400,A1,0.000523448,upper_threshold_exceeded,0.00038309466382923117,-0.0009366865118826935,low,23.720928551575177,False,
2024-10-12 23:37:50.400,A1,0.000523448,upper_threshold_exceeded,0.00038309466382923117,-0.0009366865118826935,low,23.720928551575177,False,
2024-10-12 23:37:53.200,A2,0.004204392,upper_threshold_exceeded,0.00414686605700327,0.002900754107459062,low,25.286841526891124,,
2024-10-12 23:37:53.350,A1,0.0004242659,upper_threshold_exceeded,0.00038254071999114245,-0.0009349296555704078,,,,
2024-10-12 23:37:54.250,A2,0.004280448,upper_threshold_exceeded,0.004146634046108025,0.002901060656378396,high,36.215464847973664,False,
2024-10-12 23:37:55.650,A2,0.004217386,upper_threshold_exceeded,0.004146873748065631,0.002900574895219224,,,,
2024-10-12 23:37:54.050,A1,-0.0009616613,lower_threshold_exceeded,0.0003829423089407733,-0.0009352889817095864,moderate,13.420920917862466,False,
2024-10-12 23:37:56.450,A2,0.004238963,upper_threshold_exceeded,0.004147416557744564,0.0029012105512225147,,,True,
2024-10-12 23:37:56.500,A1,-0.0009599924,lower_threshold_exceeded,0.0003814794921811929,-0.0009347478661218859,,,True,
2024-10-12 23:37:57.700,A1,-0.001078367,lower_threshold_exceeded,0.0003813293991709661,-0.0009341681883228831,moderate,26.51753965967379,False,
2024-10-12 23:37:57.700,A1,-0.001078367,lower_threshold_exceeded,0.0003813293991709661,-0.0009341681883228831,moderate,26.51753965967379,False,
2024-10-12 23:37:57.700,A1,-0.001078367,lower_threshold_exceeded,0.0003813293991709661,-0.0009341681883228831,moderate,23.32351372666555,False,
2024-10-12 23:37:57.700,A1,-0.001078367,lower_threshold_exceeded,0.0003813293991709661,-0.0009341681883228831,moderate,23.32351372666555,False,
2024-10-12 23:37:58.350,A1,0.0007650852,upper_threshold_exceeded,0.00038204471704643596,-0.0009341173621436002,,14.787111526647118,,
2024-10-12 23:37:59.950,A1,-0.001082897,lower_threshold_exceeded,0.00038385597178508556,-0.0009347823176012069,,,False,
2024-10-12 23:37:58.700,A1,0.0004431009,upper_threshold_exceeded,0.0003835564897321582,-0.0009348332159862915,high,,False,
2024-10-12 23:38:01.800,A2,0.004232526,upper_threshold_exceeded,0.004146938699455343,0.0029028633769989506,high,,False,
2024-10-12 23:38:01.800,A2,0.004232526,upper_threshold_exceeded,0.004146938699455343,0.0029028633769989506,high,,True,
2024-10-12 23:37:59.500,A2,0.004234195,upper_threshold_exceeded,0.004146929777347281,0.002901587984995814,,,,
2024-10-12 23:38:01.500,A1,-0.0009682178,lower_threshold_exceeded,0.00038312818925590695,-0.0009366059010134248,,,,
2024-10-12 23:38:01.400,A1,-0.001218915,lower_threshold_exceeded,0.00038283532372444286,-0.0009353210747241674,moderate,17.68530243987371,False,
2024-10-12 23:38:01.400,A1,-0.001218915,lower_threshold_exceeded,0.00038283532372444286,-0.0009353210747241674,low,17.68530243987371,False,
2024-10-12 23:38:01.400,A1,-0.001218915,lower_threshold_exceeded,0.00038283532372444286,-0.0009353210747241674,moderate,17.68530243987371,False,
2024-10-12 23:38:01.400,A1,-0.001218915,lower_threshold_exceeded,0.00038283532372444286,-0.0009353210747241674,low,17.68530243987371,False,
2024-10-12 23:38:01.400,A1,-0.001218915,lower_threshold_exceeded,0.00038283532372444286,-0.0009353210747241674,moderate,19.250296404604452,False,
2024-10-12 23:38:01.400,A1,-0.001218915,lower_threshold_exceeded,0.00038283532372444286,-0.0009353210747241674,low,19.250296404604452,False,
2024-10-12 23:38:02.250,A2,0.004298449,upper_threshold_exceeded,0.004146823744123525,0.0029026895062199748,,,,
2024-10-12 23:38:03.450,A2,0.004335642,upper_threshold_exceeded,0.004147490545277976,0.0029027514947988827,,,,
2024-10-12 23:38:02.150,A2,0.004159093,upper_threshold_exceeded,0.004146405211556851,0.002903010796691705,low,,,
2024-10-12 23:38:03.900,A1,0.000469923,upper_threshold_exceeded,0.00038377555761695895,-0.0009368809431726673,high,21.50850004450868,,
2024-10-12 23:38:05.600,A1,0.0004893541,upper_threshold_exceeded,0.0003852590957564069,-0.0009383703389243406,high,19.562823356114095,,
2024-10-12 23:38:05.750,A2,0.004180789,upper_threshold_exceeded,0.004147838665994914,0.0029033959220809654,,,False,
2024-10-12 23:38:06.150,A1,-0.001202106,lower_threshold_exceeded,0.00038536158169357674,-0.0009378261808055604,low,14.103154391836911,True,
2024-10-12 23:38:06.150,A1,-0.001202106,lower_threshold_exceeded,0.00038536158169357674,-0.0009378261808055604,low,14.103154391836911,False,
2024-10-12 23:38:06.150,A1,-0.001202106,lower_threshold_exceeded,0.00038536158169357674,-0.0009378261808055604,low,20.86127193205519,False,
2024-10-12 23:38:08.450,A2,0.002807856,lower_threshold_exceeded,0.0041473793698000964,0.0029038669266742614,moderate,,True,
2024-10-12 23:38:08.450,A2,0.002807856,lower_threshold_exceeded,0.0041473793698000964,0.0029038669266742614,moderate,,True,
2024-10-12 23:38:08.450,A2,0.002807856,lower_threshold_exceeded,0.0041473793698000964,0.0029038669266742614,moderate,,True,
2024-10-12 23:38:09.050,A2,0.00288415,lower_threshold_exceeded,0.0041477590252791555,0.002903695547670791,,,,
2024-10-12 23:38:03.100,A1,-0.001127839,lower_threshold_exceeded,0.00038412763359532736,-0.0009370936601293723,,,,
2024-10-12 23:38:11.400,A2,0.002892852,lower_threshold_exceeded,0.004147217099475215,0.002903723232536417,,,,
2024-10-12 23:38:14.650,A2,0.004153252,upper_threshold_exceeded,0.004145939534092355,0.0029047884471917603,,25.697777680127345,False,
2024-10-12 23:38:14.650,A2,0.004153252,upper_threshold_exceeded,0.004145939534092355,0.0029047884471917603,,25.697777680127345,False,
2024-10-12 23:38:14.650,A2,0.004153252,upper_threshold_exceeded,0.004145939534092355,0.0029047884471917603,,18.063190177235946,False,
2024-10-12 23:38:14.450,A2,0.002843142,lower_threshold_exceeded,0.004145999712003392,0.002905057177405921,high,,,
2024-10-12 23:38:16.650,A1,-0.0009682178,lower_threshold_exceeded,0.00038607247900908695,-0.0009357288460111565,moderate,21.15921046067424,False,
2024-10-12 23:38:16.650,A2,0.00253582,lower_threshold_exceeded,0.004146041132342458,0.0029052985904400577,moderate,21.15921046067424,False,
2024-10-12 23:38:15.300,A1,-0.001373053,lower_threshold_exceeded,0.0003855173569983777,-0.0009349159498543741,,,,
2024-10-12 23:38:16.300,A2,0.004213452,upper_threshold_exceeded,0.004146642188246528,0.0029043941643307884,low,21.038016757003128,False,
2024-10-12 23:38:16.300,A1,-0.001015782,lower_threshold_exceeded,0.00038611736086015074,-0.000935556844591337,low,21.038016757003128,False,
2024-10-12 23:38:16.300,A2,0.004213452,upper_threshold_exceeded,0.004146642188246528,0.0029043941643307884,low,21.038016757003128,False,
2024-10-12 23:38:16.300,A2,0.004213452,upper_threshold_exceeded,0.004146642188246528,0.0029043941643307884,low,21.538383267005567,False,
2024-10-12 23:38:16.300,A1,-0.001015782,lower_threshold_exceeded,0.00038611736086015074,-0.000935556844591337,low,21.038016757003128,False,
2024-10-12 23:38:16.300,A1,-0.001015782,lower_threshold_exceeded,0.00038611736086015074,-0.000935556844591337,low,21.538383267005567,False,
2024-10-12 23:38:16.300,A2,0.004213452,upper_threshold_exceeded,0.004146642188246528,0.0029043941643307884,moderate,21.538383267005567,False,
2024-10-12 23:38:16.300,A1,-0.001015782,lower_threshold_exceeded,0.00038611736086015074,-0.000935556844591337,moderate,21.538383267005567,False,
2024-10-12 23:38:17.450,A2,0.004185915,upper_threshold_exceeded,0.00414755724130975,0.0029040760933967355,,,,
2024-10-12 23:38:17.700,A2,0.002782941,lower_threshold_exceeded,0.004147984860596024,0.002904189528807265,low,25.351825801149648,,
2024-10-12 23:38:17.700,A2,0.002782941,lower_threshold_exceeded,0.004147984860596024,0.002904189528807265,low,26.359462109693283,,
2024-10-12 23:38:17.700,A2,0.002782941,lower_threshold_exceeded,0.004147984860596024,0.002904189528807265,moderate,26.359462109693283,,
2024-10-12 23:38:17.250,A1,-0.00103879,lower_threshold_exceeded,0.000385722103973601,-0.0009359931595061659,moderate,12.40544587454966,False,
2024-10-12 23:38:17.250,A1,-0.00103879,lower_threshold_exceeded,0.000385722103973601,-0.0009359931595061659,moderate,12.40544587454966,False,
2024-10-12 23:38:17.200,A1,0.0003951788,upper_threshold_exceeded,0.00038535392326209986,-0.0009359975312603048,,21.55826428002389,,
2024-10-12 23:38:19.450,A1,0.0004880428,upper_threshold_exceeded,0.00038482981144334513,-0.0009372574462985588,,,True,
2024-10-12 23:38:18.500,A2,0.002722144,lower_threshold_exceeded,0.004147713865499344,0.002903207598265057,,,,
2024-10-12 23:38:18.550,A2,0.00268209,lower_threshold_exceeded,0.004147713865499344,0.002903207598265057,low,19.697981354015457,False,
2024-10-12 23:38:19.400,A1,-0.001031637,lower_threshold_exceeded,0.00038482981144334513,-0.0009372574462985588,moderate,24.931882529529684,False,
2024-10-12 23:38:19.800,A2,0.002863884,lower_threshold_exceeded,0.004147614852615295,0.0029021564030448374,low,29.067038492577115,False,
2024-10-12 23:38:19.850,A1,0.0005558729,upper_threshold_exceeded,0.00038582302088798,-0.0009379254217521377,low,29.067038492577115,False,
2024-10-12 23:38:19.850,A1,0.0005558729,upper_threshold_exceeded,0.00038582302088798,-0.0009379254217521377,low,29.067038492577115,False,
2024-10-12 23:38:20.050,A2,0.00278914,lower_threshold_exceeded,0.004147632732085742,0.002901571012768128,,17.07546173291115,False,
2024-10-12 23:38:21.750,A2,0.002821088,lower_threshold_exceeded,0.00414801381608283,0.0029010419169146454,,,,
2024-10-12 23:38:20.500,A2,0.004410148,upper_threshold_exceeded,0.004147272468490217,0.0029012731146740777,,,,
2024-10-12 23:38:22.850,A1,0.0004974604,upper_threshold_exceeded,0.00038557503941329336,-0.0009374942985625892,,,,
2024-10-12 23:38:22.350,A1,0.0006655455,upper_threshold_exceeded,0.00038594083010856965,-0.0009374637876923432,,,,
2024-10-12 23:38:22.600,A1,0.0005176067,upper_threshold_exceeded,0.00038779496327662406,-0.00093776233801979,low,18.263488555210785,False,
2024-10-12 23:38:22.600,A1,0.0005176067,upper_threshold_exceeded,0.00038779496327662406,-0.00093776233801979,moderate,18.263488555210785,False,
2024-10-12 23:38:23.050,A1,0.0006805658,upper_threshold_exceeded,0.0003880752237404083,-0.0009379994001411599,,,True,Tornado Warning
2024-10-12 23:38:22.450,A2,0.004157186,upper_threshold_exceeded,0.004147382904208442,0.002901113657679575,high,22.522416281915085,,
2024-10-12 23:38:22.450,A1,0.0005441904,upper_threshold_exceeded,0.0003869241372825264,-0.0009377624564241289,high,22.522416281915085,,
2024-10-12 23:38:22.450,A2,0.004157186,upper_threshold_exceeded,0.004147382904208442,0.002901113657679575,high,12.184828467143731,,
2024-10-12 23:38:22.450,A1,0.0005441904,upper_threshold_exceeded,0.0003869241372825264,-0.0009377624564241289,high,12.184828467143731,,
2024-10-12 23:38:23.400,A2,0.00288415,lower_threshold_exceeded,0.004147647671064748,0.002901839328685434,moderate,21.16924012894799,True,
2024-10-12 23:38:24.350,A2,0.002879977,lower_threshold_exceeded,0.0041470919763566955,0.0029009406735687106,moderate,19.493596406492337,False,
2024-10-12 23:38:25.400,A2,0.004296541,upper_threshold_exceeded,0.0041470919763566955,0.0029009406735687106,moderate,19.493596406492337,False,
2024-10-12 23:38:24.350,A2,0.002879977,lower_threshold_exceeded,0.0041470919763566955,0.0029009406735687106,moderate,19.493596406492337,True,
2024-10-12 23:38:25.400,A2,0.004296541,upper_threshold_exceeded,0.0041470919763566955,0.0029009406735687106,moderate,19.493596406492337,True,
2024-10-12 23:38:24.350,A2,0.002879977,lower_threshold_exceeded,0.0041470919763566955,0.0029009406735687106,moderate,17.007812097094764,True,
2024-10-12 23:38:25.400,A2,0.004296541,upper_threshold_exceeded,0.0041470919763566955,0.0029009406735687106,moderate,17.007812097094764,True,
2024-10-12 23:38:25.400,A2,0.004296541,upper_threshold_exceeded,0.0041470919763566955,0.0029009406735687106,moderate,17.007812097094764,True,
2024-10-12 23:38:25.200,A2,0.004258156,upper_threshold_exceeded,0.004147362242854143,0.002900352074629757,high,12.579716675378323,False,
2024-10-12 23:38:27.150,A1,0.0005081892,upper_threshold_exceeded,0.00038743096916785797,-0.0009376202024307958,high,17.953457629521395,False,
2024-10-12 23:38:27.150,A1,0.0005081892,upper_threshold_exceeded,0.00038743096916785797,-0.0009376202024307958,high,17.953457629521395,False,
2024-10-12 23:38:27.150,A1,0.0005081892,upper_threshold_exceeded,0.00038743096916785797,-0.0009376202024307958,high,17.953457629521395,False,
2024-10-12 23:38:27.150,A1,0.0005081892,upper_threshold_exceeded,0.00038743096916785797,-0.0009376202024307958,high,17.953457629521395,False,
2024-10-12 23:38:23.100,A1,-0.001053333,lower_threshold_exceeded,0.00038882994716939434,-0.0009382920735944637,,,,
2024-10-12 23:38:27.300,A1,-0.001041412,lower_threshold_exceeded,0.0003878965914624581,-0.0009377742761375816,moderate,,,
2024-10-12 23:38:29.150,A2,0.002748966,lower_threshold_exceeded,0.0041479408638027395,0.0029015685977544963,,21.13517239432445,False,Thunderstorm Watch
2024-10-12 23:38:27.850,A1,-0.001030326,lower_threshold_exceeded,0.00038740467943459235,-0.0009383791802059578,,,,
2024-10-12 23:38:30.150,A2,0.002836943,lower_threshold_exceeded,0.004148206362424923,0.0029012980333982894,high,21.47639970310434,True,
2024-10-12 23:38:31.650,A2,0.004234433,upper_threshold_exceeded,0.004148302578074992,0.0029007083095219034,moderate,,,
