TIMESTAMP,SG_SENSOR,SG_DATA,SG_STATUS,VIBRATION_DATA,TEMPERATURE_DATA,FOG_PRESENCE_DATA,WEATHER_ALERT_DATA
2024-10-04 02:15:52.550,SG2,-12.4436,lower_threshold_exceeded,,,False,
2024-10-04 02:15:52.550,SG2,-12.4436,lower_threshold_exceeded,,,False,
2024-10-04 02:15:52.650,SG2,4.101546,upper_threshold_exceeded,,,,
2024-10-04 02:15:52.750,SG2,-11.45345,lower_threshold_exceeded,,26.223397903683935,False,
2024-10-04 02:15:53.850,SG2,2.801791,upper_threshold_exceeded,low,13.38771021628215,False,
2024-10-04 02:15:53.850,SG2,2.801791,upper_threshold_exceeded,low,13.38771021628215,False,
2024-10-04 02:15:53.050,SG2,1.419566,upper_threshold_exceeded,low,18.72522103223151,False,
2024-10-04 02:15:53.050,SG2,1.419566,upper_threshold_exceeded,low,18.72522103223151,True,
2024-10-04 02:15:53.050,SG2,1.419566,upper_threshold_exceeded,low,19.372728699985498,True,
2024-10-04 02:15:53.050,SG2,1.419566,upper_threshold_exceeded,moderate,19.372728699985498,True,
2024-10-04 02:15:53.150,SG2,-12.13414,lower_threshold_exceeded,low,21.639397620796785,,
2024-10-04 02:15:53.250,SG2,0.8213284,upper_threshold_exceeded,low,8.903498136262325,,
2024-10-04 02:15:53.550,SG2,-9.493594,lower_threshold_exceeded,low,22.413439436046065,False,
2024-10-04 02:15:54.050,SG2,0.6357022,upper_threshold_exceeded,moderate,17.91316593197458,True,
2024-10-04 02:15:54.050,SG2,0.6357022,upper_threshold_exceeded,moderate,17.91316593197458,False,Heatwave Warning
2024-10-04 02:15:54.050,SG2,0.6357022,upper_threshold_exceeded,moderate,18.524550428810468,False,Heatwave Warning
2024-10-04 02:15:54.050,SG2,0.6357022,upper_threshold_exceeded,moderate,18.524550428810468,False,Heatwave Warning
2024-10-04 02:15:54.750,SG2,-10.29812,lower_threshold_exceeded,high,30.28271782414771,,
2024-10-04 02:15:54.750,SG2,-10.29812,lower_threshold_exceeded,high,30.28271782414771,,
2024-10-04 02:15:54.750,SG2,-10.29812,lower_threshold_exceeded,high,14.34555782337042,,
2024-10-04 02:15:54.750,SG2,-10.29812,lower_threshold_exceeded,high,14.34555782337042,,
2024-10-04 02:15:54.550,SG2,-9.699895,lower_threshold_exceeded,,,,
2024-10-04 02:16:05.950,SG2,-0.4784183,upper_threshold_exceeded,,,,
2024-10-04 02:16:38.550,SG1,8.740124,lower_threshold_exceeded,,19.17184294841184,False,Heatwave Warning
2024-10-04 02:16:39.150,SG1,8.740124,lower_threshold_exceeded,low,22.00240693253164,False,
2024-10-04 02:16:39.150,SG1,8.740124,lower_threshold_exceeded,low,22.00240693253164,True,
2024-10-04 02:16:39.400,SG1,17.03359,upper_threshold_exceeded,,,,
2024-10-04 02:16:40.950,SG1,8.595732,lower_threshold_exceeded,low,17.180262559708783,,
2024-10-04 02:16:40.950,SG1,8.595732,lower_threshold_exceeded,low,15.918913777290175,,
2024-10-04 02:16:40.550,SG1,8.63697,lower_threshold_exceeded,,27.445565541641447,,
2024-10-04 02:16:53.050,SG1,8.389422,lower_threshold_exceeded,moderate,19.087155128102296,,
2024-10-04 02:16:57.750,SG1,16.80666,upper_threshold_exceeded,,,False,
2024-10-04 02:17:05.850,SG2,-8.524002,lower_threshold_exceeded,moderate,26.48031530890698,False,
2024-10-04 02:17:05.850,SG2,-8.524002,lower_threshold_exceeded,moderate,26.48031530890698,False,
2024-10-04 02:17:04.850,SG2,-8.503324,lower_threshold_exceeded,moderate,18.98737886467585,False,
2024-10-04 02:17:04.850,SG2,-8.503324,lower_threshold_exceeded,high,18.98737886467585,False,
2024-10-04 02:17:04.850,SG2,-8.503324,lower_threshold_exceeded,moderate,17.358514766685104,False,
2024-10-04 02:17:04.850,SG2,-8.503324,lower_threshold_exceeded,high,17.358514766685104,False,
2024-10-04 02:17:04.850,SG2,-8.503324,lower_threshold_exceeded,moderate,18.98737886467585,True,
2024-10-04 02:17:04.850,SG2,-8.503324,lower_threshold_exceeded,moderate,17.358514766685104,True,
2024-10-04 02:17:04.850,SG2,-8.503324,lower_threshold_exceeded,high,18.98737886467585,True,
2024-10-04 02:17:04.850,SG2,-8.503324,lower_threshold_exceeded,high,17.358514766685104,True,
2024-10-04 02:17:05.100,SG2,-0.7052807,upper_threshold_exceeded,moderate,16.380048341286955,True,
2024-10-04 02:17:08.900,SG2,-0.664044,upper_threshold_exceeded,high,24.74797285682244,False,
2024-10-04 02:17:09.800,SG2,-9.246056,lower_threshold_exceeded,,,False,
2024-10-04 02:17:09.850,SG2,-8.565237,lower_threshold_exceeded,,,,
2024-10-04 02:17:10.500,SG2,-0.1895184,upper_threshold_exceeded,high,30.92048366690228,False,Heatwave Warning
2024-10-04 02:17:07.400,SG2,-8.730302,lower_threshold_exceeded,moderate,,True,
2024-10-04 02:17:12.000,SG2,-9.184142,lower_threshold_exceeded,,9.58950648405506,False,
2024-10-04 02:17:15.450,SG2,-0.7671964,upper_threshold_exceeded,,,,
2024-10-04 02:17:19.150,SG1,8.843277,lower_threshold_exceeded,moderate,18.78650626087359,,
2024-10-04 02:17:19.150,SG1,8.843277,lower_threshold_exceeded,moderate,10.549949144085286,,
2024-10-04 02:17:19.150,SG1,8.843277,lower_threshold_exceeded,moderate,10.549949144085286,,
2024-10-04 02:17:19.350,SG1,8.348125,lower_threshold_exceeded,,,,
2024-10-04 02:17:20.350,SG1,8.389422,lower_threshold_exceeded,,,,
2024-10-04 02:17:20.450,SG1,19.75689,upper_threshold_exceeded,low,12.40544587454966,False,
2024-10-04 02:17:20.150,SG1,7.997425,lower_threshold_exceeded,high,24.456518434348776,False,
2024-10-04 02:17:21.650,SG1,19.11733,upper_threshold_exceeded,,,,
2024-10-04 02:17:20.550,SG1,8.616349,lower_threshold_exceeded,moderate,21.94187864615084,False,
2024-10-04 02:17:20.550,SG1,8.616349,lower_threshold_exceeded,low,21.94187864615084,False,
2024-10-04 02:17:21.150,SG1,8.45128,lower_threshold_exceeded,moderate,16.75086557251282,False,
2024-10-04 02:17:21.150,SG1,8.45128,lower_threshold_exceeded,moderate,20.42084115092848,False,
2024-10-04 02:17:21.150,SG1,8.45128,lower_threshold_exceeded,moderate,20.42084115092848,False,
2024-10-04 02:17:21.150,SG1,8.45128,lower_threshold_exceeded,moderate,16.75086557251282,True,
2024-10-04 02:17:21.150,SG1,8.45128,lower_threshold_exceeded,moderate,20.42084115092848,True,
2024-10-04 02:17:21.150,SG1,8.45128,lower_threshold_exceeded,moderate,20.42084115092848,True,
2024-10-04 02:17:21.850,SG1,18.74594,upper_threshold_exceeded,,,,
2024-10-04 02:17:21.250,SG1,17.50813,upper_threshold_exceeded,moderate,20.064143217718424,False,
2024-10-04 02:17:21.250,SG1,17.50813,upper_threshold_exceeded,moderate,22.399135176834164,False,
2024-10-04 02:17:21.250,SG1,17.50813,upper_threshold_exceeded,low,22.399135176834164,False,
2024-10-04 02:17:21.250,SG1,17.50813,upper_threshold_exceeded,moderate,20.064143217718424,True,
2024-10-04 02:17:21.250,SG1,17.50813,upper_threshold_exceeded,moderate,22.399135176834164,True,
2024-10-04 02:17:21.250,SG1,17.50813,upper_threshold_exceeded,low,22.399135176834164,True,
2024-10-04 02:17:21.450,SG1,19.69497,upper_threshold_exceeded,,23.96909233571908,,
2024-10-04 02:17:22.550,SG1,7.687963,lower_threshold_exceeded,,,False,
2024-10-04 02:17:22.650,SG1,17.03359,upper_threshold_exceeded,moderate,12.285983908785502,False,
2024-10-04 02:17:22.650,SG1,17.03359,upper_threshold_exceeded,low,12.285983908785502,False,
2024-10-04 02:17:22.750,SG1,7.543571,lower_threshold_exceeded,high,19.196844402372527,False,
2024-10-04 02:17:22.750,SG1,7.543571,lower_threshold_exceeded,high,19.196844402372527,False,
2024-10-04 02:17:22.750,SG1,7.543571,lower_threshold_exceeded,high,17.579130243756314,False,
2024-10-04 02:17:22.750,SG1,7.543571,lower_threshold_exceeded,low,17.579130243756314,False,
2024-10-04 02:17:21.350,SG1,7.419798,lower_threshold_exceeded,low,18.656771233451288,False,
2024-10-04 02:17:21.350,SG1,7.419798,lower_threshold_exceeded,low,10.818201081148011,False,
2024-10-04 02:17:21.350,SG1,7.419798,lower_threshold_exceeded,moderate,10.818201081148011,False,
2024-10-04 02:17:21.350,SG1,7.419798,lower_threshold_exceeded,low,18.656771233451288,False,
2024-10-04 02:17:21.350,SG1,7.419798,lower_threshold_exceeded,low,10.818201081148011,False,
2024-10-04 02:17:21.350,SG1,7.419798,lower_threshold_exceeded,moderate,10.818201081148011,False,
2024-10-04 02:17:22.850,SG1,20.35515,upper_threshold_exceeded,,15.16876840123373,,
2024-10-04 02:17:22.850,SG1,20.35515,upper_threshold_exceeded,,19.123107720506543,,
2024-10-04 02:17:22.950,SG1,7.646725,lower_threshold_exceeded,,22.45752823623392,,
2024-10-04 02:17:22.050,SG1,18.06515,upper_threshold_exceeded,,18.28560569221218,,
2024-10-04 02:17:22.150,SG1,7.04842,lower_threshold_exceeded,,17.453933187004328,,
2024-10-04 02:17:22.250,SG1,19.44742,upper_threshold_exceeded,,17.07546173291115,,
2024-10-04 02:17:23.350,SG1,6.924648,lower_threshold_exceeded,,21.797378987735627,,
2024-10-04 02:17:23.450,SG1,17.94137,upper_threshold_exceeded,moderate,16.4197828186208,,
2024-10-04 02:17:23.550,SG1,6.862792,lower_threshold_exceeded,,,,
2024-10-04 02:17:23.650,SG1,18.354,upper_threshold_exceeded,,,,
2024-10-04 02:17:23.800,SG1,20.04568,upper_threshold_exceeded,moderate,,False,
2024-10-04 02:17:23.750,SG1,7.39918,lower_threshold_exceeded,moderate,,True,
2024-10-04 02:17:23.750,SG1,7.39918,lower_threshold_exceeded,moderate,,False,
2024-10-04 02:17:23.000,SG1,20.54085,upper_threshold_exceeded,low,,False,
2024-10-04 02:17:23.100,SG1,5.336103,lower_threshold_exceeded,high,,False,
2024-10-04 02:17:23.900,SG1,7.811735,lower_threshold_exceeded,high,17.520609139949254,False,
2024-10-04 02:17:23.900,SG1,7.811735,lower_threshold_exceeded,high,17.520609139949254,False,
2024-10-04 02:17:23.900,SG1,7.811735,lower_threshold_exceeded,high,25.486500937718542,False,
2024-10-04 02:17:23.900,SG1,7.811735,lower_threshold_exceeded,low,25.486500937718542,False,
2024-10-04 02:17:24.300,SG1,7.21349,lower_threshold_exceeded,moderate,16.868423619084965,False,
2024-10-04 02:17:24.300,SG1,7.21349,lower_threshold_exceeded,moderate,16.868423619084965,False,
2024-10-04 02:17:23.200,SG1,18.70471,upper_threshold_exceeded,low,15.07230199639535,,
2024-10-04 02:17:24.500,SG1,7.543571,lower_threshold_exceeded,,,,
2024-10-04 02:17:24.600,SG1,17.94137,upper_threshold_exceeded,,,,
2024-10-04 02:17:24.700,SG1,7.646725,lower_threshold_exceeded,moderate,10.703316141699712,,
2024-10-04 02:17:24.800,SG1,20.21076,upper_threshold_exceeded,,,,Heatwave Warning
2024-10-04 02:17:24.400,SG1,18.25084,upper_threshold_exceeded,low,22.4703195948776,True,
2024-10-04 02:17:24.400,SG1,18.25084,upper_threshold_exceeded,low,5.726866685478045,True,
2024-10-04 02:17:24.400,SG1,18.25084,upper_threshold_exceeded,low,5.726866685478045,True,
2024-10-04 02:17:24.900,SG1,7.832415,lower_threshold_exceeded,,,,
2024-10-04 02:17:24.000,SG1,19.3855,upper_threshold_exceeded,,,False,
2024-10-04 02:17:25.100,SG1,8.121198,lower_threshold_exceeded,,24.2238718789085,,
2024-10-04 02:17:25.100,SG1,8.121198,lower_threshold_exceeded,,19.97219853175965,,
2024-10-04 02:17:25.300,SG1,7.192872,lower_threshold_exceeded,moderate,29.344089202719267,True,
2024-10-04 02:17:25.200,SG1,18.91102,upper_threshold_exceeded,high,25.892563448992114,False,
2024-10-04 02:17:25.200,SG1,18.91102,upper_threshold_exceeded,high,25.892563448992114,False,
2024-10-04 02:17:25.200,SG1,18.91102,upper_threshold_exceeded,high,13.132985555151254,False,
2024-10-04 02:17:25.200,SG1,18.91102,upper_threshold_exceeded,low,13.132985555151254,False,
2024-10-04 02:17:25.500,SG1,5.212332,lower_threshold_exceeded,high,,False,
2024-10-04 02:17:25.400,SG1,19.13795,upper_threshold_exceeded,moderate,,,
2024-10-04 02:17:25.400,SG1,19.13795,upper_threshold_exceeded,moderate,,,
2024-10-04 02:17:25.700,SG1,8.471958,lower_threshold_exceeded,high,12.184828467143731,False,
2024-10-04 02:17:25.700,SG1,8.471958,lower_threshold_exceeded,low,12.184828467143731,False,
2024-10-04 02:17:25.700,SG1,8.471958,lower_threshold_exceeded,high,14.102701677461098,False,
2024-10-04 02:17:25.700,SG1,8.471958,lower_threshold_exceeded,low,14.102701677461098,False,
2024-10-04 02:17:25.600,SG1,18.60155,upper_threshold_exceeded,moderate,16.94571180097467,,
2024-10-04 02:17:25.600,SG1,18.60155,upper_threshold_exceeded,moderate,16.94571180097467,,
2024-10-04 02:17:25.600,SG1,18.60155,upper_threshold_exceeded,moderate,22.522416281915085,,
2024-10-04 02:17:25.600,SG1,18.60155,upper_threshold_exceeded,moderate,22.522416281915085,,
2024-10-04 02:17:25.900,SG1,8.286268,lower_threshold_exceeded,,,,
2024-10-04 02:17:26.000,SG1,20.08698,upper_threshold_exceeded,,,,
2024-10-04 02:17:25.800,SG1,18.56031,upper_threshold_exceeded,low,27.175436996111177,False,
2024-10-04 02:17:25.800,SG1,18.56031,upper_threshold_exceeded,low,27.175436996111177,False,
2024-10-04 02:17:25.800,SG1,18.56031,upper_threshold_exceeded,low,18.263488555210785,False,
2024-10-04 02:17:25.800,SG1,18.56031,upper_threshold_exceeded,low,18.263488555210785,False,
2024-10-04 02:17:26.400,SG1,18.62217,upper_threshold_exceeded,moderate,25.37671700978449,False,
2024-10-04 02:17:26.500,SG1,8.533814,lower_threshold_exceeded,,21.053342326015553,False,Tornado Warning
2024-10-04 02:17:26.500,SG1,8.533814,lower_threshold_exceeded,,21.053342326015553,False,Tornado Warning
2024-10-04 02:17:26.500,SG1,8.533814,lower_threshold_exceeded,,21.04767115131397,False,Tornado Warning
2024-10-04 02:17:26.200,SG1,17.50813,upper_threshold_exceeded,moderate,12.28440886028565,True,
2024-10-04 02:17:26.200,SG1,17.50813,upper_threshold_exceeded,moderate,12.28440886028565,True,
2024-10-04 02:17:26.200,SG1,17.50813,upper_threshold_exceeded,moderate,20.821473826852845,True,
2024-10-04 02:17:26.200,SG1,17.50813,upper_threshold_exceeded,moderate,20.821473826852845,True,
2024-10-04 02:17:26.200,SG1,17.50813,upper_threshold_exceeded,moderate,20.821473826852845,False,
2024-10-04 02:17:26.200,SG1,17.50813,upper_threshold_exceeded,moderate,12.28440886028565,False,
2024-10-04 02:17:26.200,SG1,17.50813,upper_threshold_exceeded,moderate,20.821473826852845,False,
2024-10-04 02:17:26.700,SG1,7.708581,lower_threshold_exceeded,,15.819689239499876,True,
2024-10-04 02:17:27.800,SG1,17.73506,upper_threshold_exceeded,low,19.54146987927437,False,
2024-10-04 02:17:27.800,SG1,17.73506,upper_threshold_exceeded,low,15.561152442307296,False,
2024-10-04 02:17:26.600,SG1,17.61129,upper_threshold_exceeded,,14.541874139204488,,
2024-10-04 02:17:26.600,SG1,17.61129,upper_threshold_exceeded,,21.16924012894799,,
2024-10-04 02:17:27.100,SG1,7.832415,lower_threshold_exceeded,moderate,22.46780102167146,True,
2024-10-04 02:17:27.000,SG1,17.92076,upper_threshold_exceeded,moderate,23.79757443743054,False,
2024-10-04 02:17:27.000,SG1,17.92076,upper_threshold_exceeded,moderate,23.79757443743054,False,
2024-10-04 02:17:27.000,SG1,17.92076,upper_threshold_exceeded,moderate,18.54120683870731,False,
2024-10-04 02:17:27.000,SG1,17.92076,upper_threshold_exceeded,moderate,18.54120683870731,False,
2024-10-04 02:17:28.700,SG1,6.491413,lower_threshold_exceeded,moderate,15.167060545073424,True,
2024-10-04 02:17:28.700,SG1,6.491413,lower_threshold_exceeded,moderate,15.167060545073424,False,
2024-10-04 02:17:28.700,SG1,6.491413,lower_threshold_exceeded,moderate,19.659382874160233,False,
2024-10-04 02:17:28.700,SG1,6.491413,lower_threshold_exceeded,low,19.659382874160233,False,
2024-10-04 02:17:27.600,SG1,16.97173,upper_threshold_exceeded,,19.493596406492337,,
2024-10-04 02:17:27.600,SG1,16.97173,upper_threshold_exceeded,,17.007812097094764,,
2024-10-04 02:17:28.900,SG1,8.018044,lower_threshold_exceeded,,,,
2024-10-04 02:17:28.000,SG1,17.44621,upper_threshold_exceeded,,21.016179772930155,False,
2024-10-04 02:17:28.400,SG1,17.7763,upper_threshold_exceeded,,,,
2024-10-04 02:17:28.500,SG1,7.626106,lower_threshold_exceeded,,,,
2024-10-04 02:17:29.900,SG1,8.492578,lower_threshold_exceeded,low,13.46315108884518,False,
2024-10-04 02:17:29.900,SG1,8.492578,lower_threshold_exceeded,high,13.46315108884518,False,
2024-10-04 02:17:30.600,SG1,17.15742,upper_threshold_exceeded,moderate,20.772468327976256,False,
2024-10-04 02:17:30.600,SG1,17.15742,upper_threshold_exceeded,moderate,20.772468327976256,False,
2024-10-04 02:17:30.600,SG1,17.15742,upper_threshold_exceeded,moderate,20.772468327976256,False,
2024-10-04 02:17:30.800,SG1,17.46683,upper_threshold_exceeded,low,26.101414482088583,True,
2024-10-04 02:17:35.300,SG1,17.01297,upper_threshold_exceeded,high,26.848505538270924,True,
2024-10-04 02:17:35.300,SG1,17.01297,upper_threshold_exceeded,high,14.569727089409568,True,
2024-10-04 02:17:35.300,SG1,17.01297,upper_threshold_exceeded,high,14.569727089409568,False,
2024-10-04 02:17:40.900,SG1,17.11613,upper_threshold_exceeded,moderate,,,
2024-10-04 02:17:42.200,SG1,8.059342,lower_threshold_exceeded,,19.49762139714147,False,
2024-10-04 02:17:42.200,SG1,8.059342,lower_threshold_exceeded,,19.49762139714147,False,
2024-10-04 02:17:37.650,SG2,-8.524002,lower_threshold_exceeded,,27.483552037229902,False,
2024-10-04 02:17:43.150,SG2,-0.7052807,upper_threshold_exceeded,moderate,17.146797848999437,,
2024-10-04 02:17:44.550,SG1,8.43066,lower_threshold_exceeded,moderate,17.077723540747808,False,
2024-10-04 02:17:44.550,SG1,8.43066,lower_threshold_exceeded,moderate,16.25321155288611,False,
2024-10-04 02:17:44.550,SG1,8.43066,lower_threshold_exceeded,moderate,16.25321155288611,False,
2024-10-04 02:17:44.550,SG1,8.43066,lower_threshold_exceeded,moderate,17.077723540747808,False,
2024-10-04 02:17:44.550,SG1,8.43066,lower_threshold_exceeded,moderate,16.25321155288611,False,
2024-10-04 02:17:44.550,SG1,8.43066,lower_threshold_exceeded,moderate,16.25321155288611,False,
2024-10-04 02:17:44.050,SG2,-8.977839,lower_threshold_exceeded,high,25.965564729255146,False,Thunderstorm Watch
2024-10-04 02:17:44.050,SG2,-8.977839,lower_threshold_exceeded,high,25.965564729255146,False,Thunderstorm Watch
2024-10-04 02:17:45.400,SG1,8.492578,lower_threshold_exceeded,moderate,22.728933567661777,False,
2024-10-04 02:17:43.000,SG1,8.595732,lower_threshold_exceeded,low,15.51833670703969,False,
2024-10-04 02:17:43.000,SG1,8.595732,lower_threshold_exceeded,low,21.09651168600218,False,
2024-10-04 02:17:43.000,SG1,8.595732,lower_threshold_exceeded,low,21.09651168600218,False,
2024-10-04 02:17:45.050,SG2,-8.524002,lower_threshold_exceeded,low,18.274176472751016,False,
2024-10-04 02:17:45.150,SG2,-0.6228074,upper_threshold_exceeded,moderate,22.44627267538164,False,
2024-10-04 02:17:45.150,SG2,-0.6228074,upper_threshold_exceeded,moderate,23.431767775072665,False,
2024-10-04 02:17:45.450,SG2,-8.627152,lower_threshold_exceeded,low,22.728933567661777,False,
2024-10-04 02:17:45.450,SG2,-8.627152,lower_threshold_exceeded,low,9.142142976197762,False,
2024-10-04 02:17:45.450,SG2,-8.627152,lower_threshold_exceeded,low,22.728933567661777,False,
2024-10-04 02:17:45.450,SG2,-8.627152,lower_threshold_exceeded,low,9.142142976197762,False,
2024-10-04 02:17:46.900,SG2,-0.9115854,upper_threshold_exceeded,high,21.78126394353042,False,
2024-10-04 02:17:46.900,SG2,-0.9115854,upper_threshold_exceeded,high,21.78126394353042,False,
2024-10-04 02:17:46.900,SG2,-0.9115854,upper_threshold_exceeded,high,26.307596262677578,False,
2024-10-04 02:17:48.000,SG2,-8.689068,lower_threshold_exceeded,moderate,11.916433125259928,False,
2024-10-04 02:17:48.000,SG2,-8.689068,lower_threshold_exceeded,low,11.916433125259928,False,
2024-10-04 02:17:48.000,SG2,-8.689068,lower_threshold_exceeded,moderate,11.916433125259928,True,
2024-10-04 02:17:48.000,SG2,-8.689068,lower_threshold_exceeded,low,11.916433125259928,True,
2024-10-04 02:17:48.000,SG2,-8.689068,lower_threshold_exceeded,low,18.853088340722664,True,
2024-10-04 02:18:13.900,SG2,-8.915927,lower_threshold_exceeded,moderate,,,
2024-10-04 02:18:13.100,SG2,-8.668388,lower_threshold_exceeded,,23.445822285371676,,
2024-10-04 02:18:14.600,SG2,-0.9322644,upper_threshold_exceeded,high,12.088884166267611,,
2024-10-04 02:18:14.700,SG2,-9.576065,lower_threshold_exceeded,moderate,,False,
2024-10-04 02:18:14.800,SG2,0.367481,upper_threshold_exceeded,low,16.53824612883103,False,
2024-10-04 02:18:14.800,SG2,0.367481,upper_threshold_exceeded,low,16.704803625556774,False,
2024-10-04 02:18:14.800,SG2,0.367481,upper_threshold_exceeded,moderate,16.704803625556774,False,
2024-10-04 02:18:14.800,SG2,0.367481,upper_threshold_exceeded,low,16.704803625556774,False,
2024-10-04 02:18:14.800,SG2,0.367481,upper_threshold_exceeded,moderate,16.704803625556774,False,
2024-10-04 02:18:14.100,SG2,-8.874689,lower_threshold_exceeded,,,,Thunderstorm Watch
2024-10-04 02:18:14.900,SG2,-9.246056,lower_threshold_exceeded,moderate,17.129496623582007,True,
2024-10-04 02:18:14.900,SG2,-9.246056,lower_threshold_exceeded,moderate,22.682069499456716,True,
2024-10-04 02:18:14.900,SG2,-9.246056,lower_threshold_exceeded,moderate,22.682069499456716,True,
2024-10-04 02:18:14.900,SG2,-9.246056,lower_threshold_exceeded,moderate,17.129496623582007,False,
2024-10-04 02:18:14.900,SG2,-9.246056,lower_threshold_exceeded,moderate,22.682069499456716,False,
2024-10-04 02:18:14.900,SG2,-9.246056,lower_threshold_exceeded,moderate,22.682069499456716,False,
2024-10-04 02:18:14.200,SG2,-0.8291121,upper_threshold_exceeded,,,,
2024-10-04 02:18:15.500,SG2,-10.50442,lower_threshold_exceeded,moderate,17.353994950942436,,
2024-10-04 02:18:15.500,SG2,-10.50442,lower_threshold_exceeded,moderate,15.653565065056782,,
2024-10-04 02:18:15.500,SG2,-10.50442,lower_threshold_exceeded,moderate,15.653565065056782,,
2024-10-04 02:18:15.600,SG2,1.027634,upper_threshold_exceeded,low,19.94566431482514,True,
2024-10-04 02:18:15.600,SG2,1.027634,upper_threshold_exceeded,low,20.68676239703518,True,
2024-10-04 02:18:15.600,SG2,1.027634,upper_threshold_exceeded,high,20.68676239703518,True,
2024-10-04 02:18:15.900,SG2,-8.936604,lower_threshold_exceeded,,,,
2024-10-04 02:18:15.800,SG2,0.01678662,upper_threshold_exceeded,low,21.36505358747193,True,
2024-10-04 02:18:15.800,SG2,0.01678662,upper_threshold_exceeded,low,21.36505358747193,True,
2024-10-04 02:18:15.100,SG2,-9.63798,lower_threshold_exceeded,,,,
2024-10-04 02:18:16.200,SG2,-0.8496696,upper_threshold_exceeded,,14.35968722596153,False,
2024-10-04 02:18:16.300,SG2,-8.689068,lower_threshold_exceeded,,,,
2024-10-04 02:18:15.000,SG2,0.7388549,upper_threshold_exceeded,moderate,23.97300191472606,True,
2024-10-04 02:18:15.000,SG2,0.7388549,upper_threshold_exceeded,moderate,24.868111247139236,True,
2024-10-04 02:18:15.000,SG2,0.7388549,upper_threshold_exceeded,low,24.868111247139236,True,
2024-10-04 02:18:15.000,SG2,0.7388549,upper_threshold_exceeded,moderate,24.868111247139236,False,
2024-10-04 02:18:15.000,SG2,0.7388549,upper_threshold_exceeded,low,24.868111247139236,False,
2024-10-04 02:18:16.400,SG2,1.419566,upper_threshold_exceeded,moderate,,False,
2024-10-04 02:18:16.600,SG2,0.9657179,upper_threshold_exceeded,high,10.734907585512158,False,
2024-10-04 02:18:16.600,SG2,0.9657179,upper_threshold_exceeded,high,19.375565573249663,False,
2024-10-04 02:18:16.600,SG2,0.9657179,upper_threshold_exceeded,moderate,19.375565573249663,False,
2024-10-04 02:18:16.600,SG2,0.9657179,upper_threshold_exceeded,high,19.375565573249663,True,
2024-10-04 02:18:16.600,SG2,0.9657179,upper_threshold_exceeded,moderate,19.375565573249663,True,
2024-10-04 02:18:16.500,SG2,-9.885518,lower_threshold_exceeded,moderate,13.492060085983343,False,
2024-10-04 02:18:16.500,SG2,-9.885518,lower_threshold_exceeded,moderate,13.492060085983343,False,
2024-10-04 02:18:16.800,SG2,-0.9322644,upper_threshold_exceeded,high,17.768397423828276,,Tornado Warning
2024-10-04 02:18:16.800,SG2,-0.9322644,upper_threshold_exceeded,high,18.99680350587284,,Tornado Warning
2024-10-04 02:18:16.800,SG2,-0.9322644,upper_threshold_exceeded,low,18.99680350587284,,Tornado Warning
2024-10-04 02:18:16.700,SG2,-9.204822,lower_threshold_exceeded,moderate,20.07848897978879,,
2024-10-04 02:18:16.700,SG2,-9.204822,lower_threshold_exceeded,moderate,21.09329653378649,,
2024-10-04 02:18:16.700,SG2,-9.204822,lower_threshold_exceeded,low,21.09329653378649,,
2024-10-04 02:18:16.900,SG2,-12.13414,lower_threshold_exceeded,high,,,
2024-10-04 02:18:16.000,SG2,0.4293969,upper_threshold_exceeded,moderate,18.155302804842687,False,
2024-10-04 02:18:17.200,SG2,2.760554,upper_threshold_exceeded,low,16.822950598856316,False,
2024-10-04 02:18:17.200,SG2,2.760554,upper_threshold_exceeded,low,19.793536564963585,False,
2024-10-04 02:18:17.100,SG2,-9.411121,lower_threshold_exceeded,,,False,
2024-10-04 02:18:17.500,SG2,-9.266736,lower_threshold_exceeded,high,,,
2024-10-04 02:18:17.500,SG2,-9.266736,lower_threshold_exceeded,low,,,
2024-10-04 02:18:17.600,SG2,1.625871,upper_threshold_exceeded,moderate,24.628361047513607,False,
2024-10-04 02:18:17.400,SG2,1.832177,upper_threshold_exceeded,low,10.767134760977914,False,
2024-10-04 02:18:17.400,SG2,1.832177,upper_threshold_exceeded,low,10.767134760977914,False,
2024-10-04 02:18:17.400,SG2,1.832177,upper_threshold_exceeded,low,17.856727365417335,False,
2024-10-04 02:18:17.400,SG2,1.832177,upper_threshold_exceeded,low,17.856727365417335,False,
2024-10-04 02:18:17.700,SG2,-10.15373,lower_threshold_exceeded,moderate,17.449195931748914,False,
2024-10-04 02:18:18.900,SG2,-9.926873,lower_threshold_exceeded,low,,False,
2024-10-04 02:18:17.800,SG2,-0.06580839,upper_threshold_exceeded,low,23.853751048093937,False,
2024-10-04 02:18:17.800,SG2,-0.06580839,upper_threshold_exceeded,low,31.90856765866273,False,
2024-10-04 02:18:18.000,SG2,1.625871,upper_threshold_exceeded,moderate,17.470169005060722,False,
2024-10-04 02:18:18.000,SG2,1.625871,upper_threshold_exceeded,moderate,17.470169005060722,True,
2024-10-04 02:18:18.000,SG2,1.625871,upper_threshold_exceeded,moderate,14.87065947015262,True,
2024-10-04 02:18:18.000,SG2,1.625871,upper_threshold_exceeded,moderate,14.87065947015262,True,
2024-10-04 02:18:18.100,SG2,-10.9377,lower_threshold_exceeded,,,,
2024-10-04 02:18:18.300,SG2,-9.947432,lower_threshold_exceeded,high,21.8019669750904,False,
